data,lable
回复@仙女颜究所:哎呀，我撤回我说的话[允悲]原来是区别字体颜色 回复@仙女颜究所:怎么我在天猫国际搜都是只有一个颜色啊？,0
美臀这个必须??? 成天坐着pp都快起茧子了[允悲],0
回复@看来我拯救不了世界了:只想知道色号,0
回复@仙女颜究所:呜呜呜手机渣像素惹[悲伤] 帮我康康嘛 http://t.cn/AinzdiYu,0
回复@清次儿:同款?? ?? ?? 哈哈,0
我就是[泪]拍照超级明显 什么身份证啊护照之类的都是超级不一样[泪] http://t.cn/Ain7S7VI,0
太美了！！！！,0
回复@权萌萌的小龙女:好像1500左右吧 回复@娇俏大王:对的，我觉得蛮好用的呢[太开心],0
pick me,0
回复@吉普塞舞神:在我眼里，氛围美女第一名，大S,0
一直知道自己是小骨架[跪了]但就是瘦不下来[跪了]溜肩膀就算了  还很厚[泪],0
回复@小鸡仔的塔塔酱:why啥子 @小鸡仔的塔塔酱,0
最后一张图脸饱满得像刚出生的胖婴儿[允悲] 杨幂旁边这个女生是谁呀？蛮好看的,0
那到底要用什么洗发水啊[挖鼻],0
回复@仙女颜究所:卧槽，这营销号下场怒怼呢[思考],0
回复@死海是咸的:造化终不及自然,0
本秃头哭了[允悲],0
鸡皮少女在此[允悲],0
挺好用,0
lei了lei了～,0
屁屁等待救援！,0
@安辰____ 这个巨疼但是做完还挺舒服【,0
头发细软 扁塌适合什么洗发水啊[泪][泪][泪],0
回复@__na0mi:感觉只有一家,0
身体乳好多人都在推啊,0
回复@plantube-7:很美丽吧，成熟女性的知性美，太有魅力了！！身为女生的我都想说句：我??！！,0
我在如此干燥的马德里坚持擦了一个月sesderma身体乳，现在两条腿碰到一起都打滑,0
之前放弃了 今天又做了一次 果断又放弃了[污]明天再来[允悲],0
414414,0
美心三角是什么意思,0
回复 @仙女颜究所:好的！！！,0
我觉得我可以～,0
很吸引我[笑而不语],0
回复@仰望我的小确幸:下半身偏胖，比如上半身XS，下半身就是S,0
转发微博,0
哇，被评论里的粉丝吓到了。评论到底为啥要攻击baby？又不是baby让博主这么写的[允悲],0
回复@仙女颜究所:值得一试，我的真命洗发水?? 油头用潘婷无硅油洗发水可以3天不洗头 回复@·MeYou:我也！,0
头发就是油亮油亮的咋办，我也想雾蒙蒙的感觉,0
回复@魁冈十一:我也新换了潘婷，头油的没那么快了  之前必须一天一洗,0
回复@你蓝姨:我不是想晒自己的照片哈，上文写不完了，只是做个例子。一位普通得不能再普通的女性，真的还是简单气质女人味的穿搭显得我们比较的“不同”和吸引人。 太对了太对了太对了！！我一直想表达自己的想法但是不知道怎么形容，看了你这篇文章简直每一句每一字都是我的想法。发型真的无敌重要，油头真的好毁气质，两节发色不能忍。还有就是，穿衣方面，很多女孩子比较个性，喜欢各种不同风格，这是对的，没有错。但是，一个普通女性想要耀眼，还要靠女人味穿搭 http://t.cn/Ain5qsx4,0
回复@Lred_lris:不管用啥身体乳都会变滑，只是不能去色素,0
我已经干成横线了[doge] 我来了,0
??刚好磨砂膏用完，想试试新的[心],0
想要 冬天真的好容易干 太需要了,0
但是这一款会白耶,0
我一直以为我是大骨架 但是手腕一掐正好盖中指我去我是个小骨架我竟然,0
我来了??,0
回复@Fallin_white:我也是哈哈哈,0
以前好漂亮的,0
最后一个是谁？我想象力不够了,0
[二哈]佛系参与,0
呃呃呃,0
@东亚醋王霸霸专业牵强师,0
会不会长毛[嘘],0
来啦,0
回复@今年不偷面包了:爱了,0
原理是什么呢 回复@MXJYZL:可是我感觉最近头皮好痒 总是忍不住用指甲抓 越抓越痒 越痒越想抓 这可怎么办[泪],0
看看我,0
有白头发的我很烦恼了:)就算染了头发没多久白头发就又跑出来了 而且还是容易油的细软发质,0
[握手][握手][握手],0
回复@平生意难平:杠一下[允悲]造化就是自然的意思,0
水蜜桃！ ??????,0
@长尾巴了r 快来测测[太开心][太开心][太开心][太开心][太开心],0
@一颗甜草莓子,0
冬天再加一点椰子油 可以锁住水分，超保湿,0
来也！！！,0
我觉得身体乳抹完身上粘粘的。,0
回复@早点睡觉好嘛小仙女:嘻嘻，祝你白成一道光！ 回复@早点睡觉好嘛小仙女:控油的话用Topix的5x或10x，抗老可以用杜克等滋润型的。一定一定要建立耐受。,0
回复@玉米小王子_:我也觉得[允悲]都很好看但这张好像baby赢了 [爱你],0
冲,0
刚需呀,0
喜欢！,0
@爱小朋友的狗狗,0
那么问题来了 现在无硅油洗发水一搜一大堆 反而不清楚哪些洗发水是含硅的了 [并不简单],0
好想要啊，中一个中一个[太开心],0
dd,0
jennie出道前也这么好看[酸],0
回复@死海是咸的:天仙果然是天仙无人能敌,0
回复@别吵我我要睡觉啦:我也搞不懂 可能你手指太胖了吧 @别吵我我要睡觉啦 @皈依本姑娘 好长 你们先看看,0
来了来了，我要做人间水蜜桃，看看我啊!,0
手指长的也适应吗？,0
这个身体乳真的很神奇 摘了美瞳气质都变了。。。。。。。。 身体乳有钱必须买,0
来了,0
很宅，爱喝牛奶，有咽炎，吃糖嗓子疼，所以我很白,0
我也是！！！,0
回复@哈哈怪机器人:？？？你怎么看到的 你开了八倍镜吗,0
baby颜值真能打！,0
来了,0
转发微博,0
回复@江渝城:可以啊 坚持就行了！ 回复@小不点儿Naa:是的！！不涂我睡觉都不舒服！,0
中骨架  但是真的很胖[允悲],0
没洗澡可以涂吗,0
回复@Kayi-he:你的用起来,0
从来不敢穿露背装的我很需要[跪了],0
我举个爪子????秋冬要到了，身体感觉要蜕皮了的那种干……,0
棒,0
需要了,0
身高170 手腕13.5...但是并没有纤细的感觉，因为胖,0
冲鸭，这个真的好用,0
回复@不想再听话了:对 明明都是压根不吃什么,0
在这发baby的黑图一点用都没有，看看博主的id，粉丝这样做只会让人对杨幂更反感的,0
非洲人来试试,0
真是个疯批，你又不红 哈哈哈哈哈。,0
@Lu-Hao-Yang @zzx_judy,0
我已经买了 等待收包裹,0
??,0
没别的我想要内个表情包,0
我一定可以的,0
回复@脏脏1995:求個原圖姐妹,0
@豆豆肉肉-,0
真的好想试试啊,0
想试试,0
@不熬夜不暴饮暴食,0
回复@敦敦蹲完谁来蹲:是的呢，身体护理稍微上点心要比脸上带来的效果好太多了。,0
又特么被种草了,0
好 我买,0
回复@不甜日常:卧槽就是我,0
美丽神器 你好 请问接App的软文推广吗？接的话是多少费用？,0
宝宝，我们公司想跟您合作。有联系方式吗,0
亲 油啊 分享图片 分享图片 分享图片 求助啊! ok 好像是[泪],0
谢谢姐姐 姐姐，我现在大一，我想问一下，就是您有没有什么好的经验关于如何过好大一，大学四年[太开心][太开心],0
谢谢 哦哦 好滴 呜呜呜 哪里可以买呢 这个可以用吗 分享图片 哭哭 这个是什么呀 分享图片,0
可以投稿嘛,0
嗯嗯 有格式不 怎么投稿啊 你好,0
是我,0
回复@焦可杰今天瘦到90斤了吗:姐妹你真是身在福中…,0
回复@kaylacxk:很认真的看。很认真的不做,0
不吃糖类，不吃冰淇淋对于我来说活着没什么意义[允悲],0
我今天下午刚励志 以后每天对镜大喊:我是美女 我很不错！！,0
我太爱估计自己了，遇到什么反光的东西都要照一照,0
请jiu我,0
回复@仙女颜究所:敲喜欢94！[兔子] 怎么突然出现了我垃圾欧巴[笑cry][笑cry],0
回复@轻度自闭症-:我竟然想到蒙娜丽莎是怎么回事,0
回复@粥粥南奶团团:@无聊的饺子V,0
转发微博,0
。,0
[太开心][太开心],0
中式最适合中国女孩,0
转发微博,0
我还是想活的快乐一点,0
@胡萝北以北,0
回复@牙怪怪XX:是呢,0
转发微博,0
[太开心],0
@栗山未来-,0
回复@Cherry晗璟:同款肿眼泡,0
回复@xinrl_:仿佛是我的自拍……完全同款,0
嗯,0
妆后还是无神，只不过是漂亮了,0
回复@来啊牵我的手:很好看啊天哪！,0
回复@八方延胡索_:洗澡时最适宜的水温是40度 @北斗星_LY,0
回复@短尾矮袋鼠哦:来修眉啊,0
抗糖?早睡??????,0
回复@裸螺日記:得嘞,0
回复@轻度自闭症-:哈哈哈姐妹你这打码吓我一跳,0
回复@焦可杰今天瘦到90斤了吗:我也是……太高了,0
不说张韶涵，还以为是李小璐呢,0
终于有不用卷发的了,0
好,0
经常看但是很少互动，看来要多多评论了,0
我中奖了！！！[污][污][污],0
我也很喜欢国立老师和邓婕老师这一对。因为朗朗和陈意涵这对恩爱是很正常的，毕竟结婚不久，但是国立老师这对结婚已经好久了，历尽爱情的沧桑与婚姻的变幻，都可以拥有这样的相处态度和模式真的是太羡慕了。,0
哇,0
mark??,0
回复@仙女颜究所:之前真的没觉得额头有问题[允悲] 回复@仍在暗里爱你暗里着迷:感觉自己长得特别粗糙了 我这个怎么改善呢[泪] http://t.cn/AiBenl5A,0
回复@大圆鹅o:亲测，9点就睡，早起豆浆，戒不戒糖随意,0
回复@仙女颜究所:近一个月喝无糖豆浆，觉得挺好的,0
回复@xinrl_:我也是,0
@Elianeeee_,0
回复@xinrl_:我本人,0
我来了 http://t.cn/AiBegwQ5,0
回复@aaa_bjyxszd:这就是我啊,0
cindy炉鼎也很高,0
回复@aaa_bjyxszd:简直同款脸型了[泪],0
我就是这样的[泪][泪][泪]等工作了赚钱再做,0
回复@2021千葉目指:哈哈不是 看看是不是铁粉[嘻嘻],0
回复@PHA-Aysima:我不可能会界糖[doge]宁愿变丑哈哈哈哈哈哈,0
回复@弓瓜纟戋:[吃瓜] @弓瓜纟戋 咱以后不喝奶茶了吧,0
回复@刘红绿啊:你起这么早干嘛,0
撑得上??@仙女颜究所,0
@小帆253,0
一个张嘴一个闭嘴,0
不吃了不吃了吓得我放下了手里的小饼干,0
感觉自己脑门好大 http://t.cn/Airv2rdW,0
娜比已经很好看啦,0
迪丽热巴??,0
那我吃啥？,0
鸭爪 辣条有糖吗,0
生活不易了，还不让人吃口想吃的？太难了[泪],0
人生没意思了,0
@闵安夏夏夏夏夏先生,0
@HUAa_华,0
@美少女继承者v,0
回复@不知名科学恋人:姐妹好好康！！,0
好丑～～,0
图片评论 http://t.cn/AiB1sgc7,0
回复@正能量小天使00:不平！不要整！！ 回复@正能量小天使00:姐妹很有气质！！,0
回复@仙女颜究所:哪个徐老师啊？ 这是什么综艺,0
冲冲冲,0
回复@之聿cc:我也是那种，主要是屁股还超级大还扁,0
@x馮馮,0
回复@Laura在上海:真的 我觉得她的颜是101里面最优越的 骨相身材绝了[赞] 可是竟然没火？就很疑惑,0
我这种只能磨骨头了[摊手] http://t.cn/AiButYiD,0
@深夜徐老师 哈哈哈哈哈哈,0
回复@颜值就是我:我一直都是喝无糖奶茶,0
图几那个是什么老妖婆…,0
看不出是什么情况 http://t.cn/AiBBVFhi,0
那这么说 八戒是最美的？[doge],0
这不就我们家小区的底商吗？天天路过，突然刷到好惊讶,0
@李文_慧 一起不[羞嗒嗒][羞嗒嗒] @登登登Dnn 一起不,0
来了！,0
战战的小白瓶我可以 我可以,0
转发微博,0
不能带图 唉,0
我不怎么吃糖，更不爱吃零食，米面也在正常范围内，可没见得我比同龄人年轻，身体表质也一般般[泪],0
我还是变老吧,0
我的甄宓洛神姐姐！,0
低血糖严重的我包里一直都有糖[允悲]生命更危险！老不老的无所谓了,0
回复@NEI哦-:@一匹小白马BB: 感觉吃米饭 面这些配合运动还是没事的   不吃零食就行了  天天吃粗粮身体可受不了[摊手],0
回复@西野芋圆:就是啊，我也这样想，就牛奶和红茶，没其他辅料，应该没什么能量吧！而且我觉得不加糖的才好喝。,0
我我我我,0
@Gabrielyang 给看见，第一点[喵喵]长胖实锤,0
此处应有吉娜,0
gogogo,0
薯片糖多吗,0
可以是我嘛,0
@--西风不识相  裤子破了,0
回复@轻度自闭症-:你这个图片诡异啊,0
真的爱死你了 ，关注你之后感觉自己越来越精致了,0
d 想做手术了,0
请问最后一张图是谁啊？,0
想问下像我中间有个旋怎么办两边永远不对称[泪] http://t.cn/AirvwPRE,0
回复@仙女颜究所:可能是保温杯,0
我们低血糖不允许抗糖，会死人的。,0
回复@仙女颜究所:那要怎么调整鸭,0
转发微博,0
转发微博,0
转发微博,0
ok,0
何必呢……,0
回复@快乐哪里跑:这样的行不？已经快一年了 http://t.cn/Airh8QlZ,0
饿死算了,0
美,0
回复@无物何处染尘埃灬:哈哈哈哈哈，姐妹我跟你一样惨。[泪],0
正面还能看，侧面就是这样，心好累 http://t.cn/AiBr47Bo,0
回复@MXJYZL:哇 头像,0
回复@xinrl_:是我本人了没错[泪],0
转发微博,0
回复@长颈鹿你有没有吐过:哈哈哈哈哈迷之打码,0
回复@TTTTTy_小黑黑:@仙女颜究所 姐姐康康我,0
回复@仙女颜究所:太牛了，这么多年就没会过[泪] 用的啥软件啊，我的关注点就不一样了[允悲][允悲][允悲],0
我呢我呢！！！ http://t.cn/AiBeloLp,0
回复@xinrl_:一模一样！[泪][泪][泪],0
回复@boraey:以后别躲我躲我了！,0
好运,0
蔓越莓干也不能吃了？？？害[泪][泪][泪],0
图片评论 http://t.cn/AirzxUrJ,0
16岁 就开始拒绝糖分摄入了,0
是我！！,0
刚刚喝了一大口可乐，满足的打了个嗝[挖鼻],0
感觉自己全中～,0
@zhang毅群,0
回复@Koosaphy壐:是我了[太开心],0
迪丽热巴范冰冰好美好有气场,0
回复@绿绿是绿绿:是啊，该咋办 李嘉欣漂亮不可否认 闭口是不是需要内调理，更佳 回复@仙女颜究所:小仙女看看需要不需要整哪里？ #冒个泡# 这样的，仙女给看看 http://t.cn/AiBe0iOW 回复@王小坤sososo:@仙女颜究所 我俩咋办，仙女,0
回复@仙女颜究所:这张能看清吗[悲伤] http://t.cn/AiBFO4Fc 看看孩子吧   我总感觉自己嘴唇厚导致嘴突 http://t.cn/AiBDDMLH,0
回复@桃桃奶科茶冻:哈哈哈哈哈哈[亲亲][亲亲],0
我也近，头发都扎起来的时候丑哭,0
回复@仙女颜究所:[允悲][允悲][允悲]就是 经常烫卷，我都快脱发了[笑cry],0
ok 原来是这样子哎,0
哭了 http://t.cn/AiBe0amN,0
不知如何 http://t.cn/AiBr2y6n,0
回复@不知名科学恋人:好看！额头饱满！眉骨明显！眉心到鼻基那个弧度我好喜欢??耳垂还大！我的也大！有福气[笑而不语],0
回复@今天不爱吃米饭:随缘吧[疑问],0
回复@龙猫森林日本:好滴谢谢 回复@龙猫森林日本:请问你用的是哪个喷雾呢？谢谢,0
回复@飒女秘史:好像是看着会很凶,0
发不了图片[悲伤],0
@又凶又阔爱 我太难了,0
薏 柔和了好多,0
@肥杨卷YOKI- 雪炫没胖过？,0
拉低中奖率,0
转发微博,0
回复@米妈和小米的生活:真的免费啊！！ 我刚好准备去上海给宝贝打疫苗！！可以体验[坏笑][坏笑],0
门牙做烤瓷的以后 嘴就开始越来越凸  牙都咬不到一起 我是不是应该从新去做,0
@超级无敌炮,0
来了,0
路过,0
光吃粗粮未必是好事,0
这个呢 没p 感觉嘴还是突出 http://t.cn/AiBrdLYM,0
来了来了来了,0
回复@仙女颜究所:好！！ 三十度是不是太烫了,0
还有，就是张国立老师听邓老师，去买榨菜，再回去的路上和当地的人唠嗑。说自己头上没啥，然后快走了，有人提到了邓老师，张国立老师就停下来又多说了一段话和人说他老婆。这一段我真的觉得原来爱情都是相似的[心],0
卧槽,0
回复@仙女颜究所:我就属于整体都塌的那种，早上出门还是蓬的，到公司就是贴头皮的[悲伤][悲伤] 头发细软又少的我打算去垫一下发根，老师有什么建议吗,0
從小駝背 現在都要時刻提醒自己??,0
啊啊啊，看看我呀??,0
评论吓死人,0
纪念一下 您的第一条web 我要从这条一一往后看了[哈哈][哈哈],0
转发微博,0
我也想早睡早起，奈何加班不允许,0
转发微博,0
回复@仙女颜究所:是蛮厉害 还有点可怜 SM带出来的艺人我是服的,0
回复@宋鱼弯kiK:同??,0
我最近打算染头发，但是不知道染什么颜色，本人圆脸，额头窄,0
看不出来 感觉高低都差不多,0
救救孩子吧,0
新粉驾到,0
回复@地球冒險家:没有没有感觉你们侧颜很像很甜！都是仙子[跪了][跪了] 回复@地球冒險家:@猫头盈 我天 我吓一跳[doge],0
